num_threads	l2_assoc	accel_clock_time	soc_interface	num_accels	l2_size	total_time (ns)	total_accel_time (ns)	total_energy (nJ)	fu_energy (nJ)	spad_energy (nJ)	llc_leakage_energy (nJ)	llc_dynamic_energy (nJ)	total_area (uM^2)	fu_area	mem_area	num_sp_multiplier	num_sp_adder	num_dp_multiplier	num_dp_adder	num_trig_unit	num_multiplier	num_adder	num_bit_wise	num_shifter	num_register
1	16	2	dma	1	1048576	1044840.00	636242.00	25110.37	4523.17	1891.88	17838.87	856.46	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	8	dma	1	1048576	2596640.00	1205608.00	55335.73	8016.22	2096.22	44333.21	890.08	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	4	dma	1	1048576	1567616.00	846612.00	33027.67	5679.04	1967.38	24870.07	511.18	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	1	dma	1	1048576	779248.00	530475.00	19010.19	4302.83	1853.92	12362.69	490.75	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	4	acp	1	524288	1328768.00	598620.00	36758.89	1283.59	757.49	24090.17	10627.65	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	1	dma	1	1048576	779249.00	530479.00	20291.70	4302.85	1853.92	13304.35	830.58	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	1	dma	1	1048576	779249.00	530479.00	37865.20	8605.70	2044.26	25645.55	1569.69	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	2	dma	1	1048576	1044840.00	636244.00	23497.37	4523.17	1891.88	16576.28	506.04	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	4	acp	1	524288	1330040.00	599376.00	25317.50	4248.08	918.87	14586.15	5564.40	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	2	acp	1	524288	804396.00	384786.00	18279.90	3072.53	841.86	8821.57	5543.94	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	4	dma	1	1048576	1567460.00	847468.00	35278.75	5682.49	1967.68	26761.71	866.86	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	4	dma	1	1048576	1567616.00	846608.00	60872.66	5679.05	1967.38	51591.18	1635.05	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	2	acp	1	524288	802298.00	384634.00	29057.73	3070.94	841.80	14545.42	10599.56	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	2	dma	1	1048576	1044772.00	636178.00	42417.35	4522.83	1891.86	34384.07	1618.60	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	2	acp	1	524288	815416.00	386402.00	14900.88	3081.63	842.44	8850.36	2126.45	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	1	acp	1	524288	551327.00	275736.00	11732.62	2723.39	901.66	5983.99	2123.57	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	2	dma	1	1048576	1044772.00	636176.00	21866.44	4522.82	1891.86	15030.51	421.26	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	8	dma	1	1048576	2596640.00	1205608.00	47906.38	8016.06	2096.22	37356.30	437.80	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	16	8	acp	1	524288	2425080.00	1022376.00	39873.56	6951.26	749.64	26595.12	5577.52	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	1	acp	1	524288	543308.00	276256.00	13506.85	2726.23	802.91	6937.12	3040.59	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	1	dma	1	1048576	779248.00	530476.00	17775.87	4302.84	1853.92	11210.57	408.53	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	8	dma	1	1048576	2596640.00	1205608.00	97251.36	8016.03	2096.22	85456.98	1682.14	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	8	dma	1	2097152	2596640.00	1205608.00	72791.50	8016.16	2096.22	61950.38	728.74	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	8	acp	1	524288	2426496.00	1023768.00	42077.87	6956.11	1071.17	30982.23	3068.36	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	4	4	dma	1	2097152	1567620.00	846620.00	40764.18	5679.15	1967.38	32416.66	700.99	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	1	acp	1	524288	536972.00	275759.00	23935.05	2723.78	901.68	9735.14	10574.45	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	2	dma	1	2097152	1044838.00	636240.00	36275.66	4523.16	1891.88	28905.23	955.39	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	8	acp	1	524288	2410984.00	1021016.00	62390.22	6945.79	1070.19	43710.42	10663.82	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	4	4	acp	1	524288	1340344.00	600280.00	21853.28	4252.54	919.19	14547.83	2133.73	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	8	acp	1	524288	2424408.00	1022824.00	36479.51	6954.64	1070.84	26314.04	2139.99	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	4	acp	1	524288	1335704.00	599992.00	25282.21	4252.51	919.09	17054.67	3055.93	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	2	acp	1	524288	807098.00	385110.00	17268.52	3073.87	841.98	10305.27	3047.41	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	8	dma	1	2097152	2596640.00	1205608.00	82940.80	8016.16	2096.22	71835.53	992.89	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	4	dma	1	2097152	1567616.00	846628.00	42911.61	2987.76	1815.48	37400.03	708.34	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	1	acp	1	524288	539496.00	275509.00	14974.84	2722.66	802.64	5916.49	5533.05	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	2	dma	1	2097152	1044774.00	636178.00	31927.88	4522.83	1777.72	24926.11	701.21	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	1	dma	1	2097152	779248.00	530474.00	40481.74	4302.83	1853.92	32641.30	1683.70	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	1	dma	1	2097152	779249.00	530454.00	28641.01	4302.81	1853.91	21557.77	926.52	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	1	dma	1	2097152	779249.00	530460.00	25428.03	4302.84	1853.92	18591.24	680.02	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	4	dma	1	2097152	1567464.00	847520.00	51980.97	5682.70	1967.70	43363.58	966.99	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	4	acp	1	1048576	1318528.00	598812.00	59825.21	4246.35	918.67	43393.55	11266.65	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	2	dma	1	2097152	1044838.00	636250.00	52145.84	4523.12	2120.18	43766.38	1736.16	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	4	dma	1	2097152	1567616.00	846604.00	75064.87	5679.08	1967.37	65664.61	1753.81	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	2	dma	1	2097152	1044838.00	636244.00	28715.01	4523.09	1891.88	21606.10	693.93	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	4	acp	1	1048576	1318528.00	598816.00	31801.28	2516.96	811.23	22511.62	5961.46	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	8	dma	1	2097152	2596640.00	1205608.00	64529.14	8016.09	2096.22	53695.66	721.17	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	16	2	acp	1	1048576	795204.00	385774.00	23438.75	3075.49	842.21	13576.76	5944.29	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	2	acp	1	1048576	795204.00	385776.00	41322.54	3075.49	842.21	26170.64	11234.19	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	8	dma	1	2097152	2596640.00	1205608.00	115101.14	2756.51	1771.74	108768.58	1804.31	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	4	1	dma	1	2097152	779249.00	530481.00	22943.75	4302.85	1853.92	16114.01	672.96	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	2	acp	1	1048576	793494.00	384220.00	18254.35	3069.39	841.66	11415.52	2927.78	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	1	acp	1	1048576	524639.00	274601.00	13985.02	2719.03	802.32	7547.67	2916.00	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	8	acp	1	1048576	2414000.00	1022400.00	55218.25	6951.32	1070.68	41214.95	5981.29	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	8	dma	1	4194304	2596640.00	1205608.00	126897.98	8016.12	2096.22	115767.04	1018.61	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	4	4	dma	1	4194304	1567620.00	846628.00	69988.59	1947.38	2271.18	64799.14	970.89	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	2	dma	1	4194304	1044772.00	636172.00	59374.11	4522.80	1891.85	51820.90	1138.55	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	1	acp	1	1048576	523722.00	274737.00	15329.50	2719.59	802.37	8308.80	3498.74	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	1	dma	1	4194304	779249.00	530455.00	54771.59	4302.81	1853.92	46797.18	1817.68	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	8	dma	1	4194304	2596640.00	1205608.00	139873.08	8016.07	1879.90	128793.86	1183.24	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	32	1	acp	1	1048576	523104.00	274556.00	40774.18	10875.36	1491.92	17215.67	11191.22	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	4	dma	1	4194304	1567616.00	846620.00	78298.47	5679.18	1739.53	69889.65	990.10	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	8	acp	1	1048576	2414000.00	1022344.00	49854.58	6951.00	1070.66	38297.87	3535.04	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	2	dma	1	4194304	1044838.00	636244.00	53977.54	4523.10	1891.88	46582.43	980.13	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	4	dma	1	4194304	1567460.00	847528.00	92535.94	11365.41	2271.83	77746.33	1152.37	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	1	dma	1	4194304	779248.00	530477.00	45911.76	4302.84	1853.92	38650.86	1104.14	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	4	acp	1	1048576	1318524.00	598760.00	29606.24	4246.16	918.65	20918.25	3523.18	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	2	acp	1	1048576	795420.00	385688.00	20465.06	3075.10	1257.38	12619.26	3513.32	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	8	acp	1	1048576	2414000.00	1022400.00	98772.27	6951.27	1070.68	79446.19	11304.13	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	1	dma	1	4194304	779248.00	530454.00	41848.70	4302.75	1853.91	34741.53	950.52	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	8	acp	1	1048576	2412056.00	1021888.00	45665.14	6949.16	1070.50	34700.80	2944.67	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	32	4	dma	1	4194304	1567460.00	847472.00	103451.77	5682.52	1739.61	94132.56	1897.08	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	1	acp	1	1048576	523104.00	274560.00	18373.86	2718.89	802.30	8931.11	5921.55	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	4	acp	1	1048576	1319168.00	598584.00	27074.88	4245.44	918.59	18978.08	2932.78	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	2	dma	1	4194304	1044838.00	636242.00	71036.28	4523.17	1891.88	62746.91	1874.32	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	2	dma	1	4194304	1044774.00	636176.00	50562.57	4522.82	1891.86	43186.78	961.12	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	4	acp	1	2097152	1318528.00	598812.00	72482.13	4246.33	918.67	55230.76	12086.36	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	8	dma	1	4194304	2596640.00	1205608.00	118445.92	8016.15	2096.22	107334.71	998.85	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	32	8	dma	1	4194304	2596640.00	1205608.00	167782.99	8016.05	1879.90	155939.14	1947.90	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	16	4	acp	1	2097152	1318528.00	598820.00	48292.54	4246.41	918.67	36476.81	6650.65	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	2	acp	1	2097152	795204.00	385762.00	32548.25	3075.39	842.21	21999.16	6631.49	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	1	dma	1	4194304	779249.00	530474.00	39299.86	4302.82	1853.92	32211.04	932.08	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	8	dma	2	65536	1849112.00	899992.00	15553.12	8048.49	1056.95	6090.81	356.87	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
1	4	4	dma	2	65536	1106408.00	585680.00	9916.42	5777.90	1150.69	2827.59	160.24	3444070.00	1164301.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	16	2	dma	2	65536	722934.00	415616.00	9652.62	4672.95	1078.23	3137.76	763.68	3464470.00	1184702.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	32	2	acp	1	2097152	795204.00	385770.00	49278.86	3075.43	842.21	33309.66	12051.55	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	2	acp	1	2097152	795204.00	385768.00	25178.03	3075.47	842.21	16443.94	4816.41	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	8	dma	2	65536	1846464.00	900408.00	18119.60	8039.24	1273.66	8014.24	792.45	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
1	32	1	dma	2	65536	525157.00	317377.00	12021.25	4356.41	1032.77	5050.36	1581.71	3538410.00	1258643.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	8	4	dma	2	65536	1101612.00	583776.00	10881.04	5751.15	1149.09	3628.61	352.19	3444260.00	1164492.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	16	1	dma	2	65536	530707.00	322020.00	8518.23	4430.73	1036.81	2303.44	747.24	3538610.00	1258834.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	16	4	dma	2	65536	1088624.00	582072.00	12411.92	5770.69	1150.33	4724.98	765.93	3444070.00	1164301.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	8	2	dma	2	65536	727206.00	416002.00	13119.67	9063.14	1317.52	2395.35	343.66	3464470.00	1184702.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	4	1	acp	1	2097152	523672.00	274641.00	19838.94	2719.23	1492.17	10828.96	4798.58	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	1	dma	2	65536	532639.00	322789.00	18585.93	14870.64	1632.73	1754.46	328.10	3538610.00	1258834.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	32	4	dma	2	65536	1093236.00	580948.00	19047.74	5747.51	1148.88	10513.49	1637.88	3444260.00	1164492.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	16	8	acp	1	2097152	2414000.00	1022400.00	81477.57	6951.29	1070.68	66782.83	6672.77	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	1	acp	1	2097152	523105.00	274562.00	20849.56	2718.87	802.30	12480.19	4848.20	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	1	acp	1	2097152	523106.00	274561.00	57160.54	21751.17	1491.94	21911.97	12005.46	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	8	acp	1	2097152	2414000.00	1022400.00	70512.03	6951.26	1070.68	57592.97	4897.12	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	8	4	acp	1	2097152	1318528.00	598808.00	41503.19	4246.33	918.67	31457.31	4880.88	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	2	dma	2	65536	727844.00	409358.00	7727.79	4635.11	1076.25	1860.11	156.32	3464470.00	1184702.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	8	2	acp	1	2097152	795204.00	385758.00	27756.30	3075.37	842.21	18971.90	4866.82	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	8	acp	1	2097152	2414000.00	1022400.00	62512.01	6951.24	795.51	49918.86	4846.39	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	4	4	acp	1	2097152	1318528.00	598780.00	37260.87	4246.18	918.66	27265.71	4830.32	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	8	dma	2	65536	1858424.00	900984.00	14227.47	8040.90	1273.66	4749.48	163.42	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
1	32	2	dma	2	65536	717802.00	410164.00	28858.11	18567.77	1784.03	6902.99	1603.31	3464280.00	1184511.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	32	8	dma	2	65536	1848392.00	900832.00	28798.04	8055.94	1275.10	17775.71	1691.29	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
1	16	1	acp	1	2097152	523106.00	274560.00	24598.94	2718.89	802.30	14471.62	6606.13	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	8	acp	1	2097152	2414000.00	1022400.00	121266.58	6951.22	1070.68	101118.11	12126.57	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
1	4	1	dma	2	65536	534636.00	317634.00	6919.54	4365.93	1033.03	1366.34	154.24	3538610.00	1258834.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	32	4	acp	1	4194304	1318528.00	598820.00	97399.17	4246.38	918.67	79183.14	13050.98	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	16	4	acp	1	4194304	1318528.00	598812.00	78490.96	4246.35	918.67	65399.25	7926.69	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	4	4	dma	2	131072	1085420.00	586308.00	10302.59	5756.51	1149.55	3232.60	163.93	3444070.00	1164301.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	8	8	dma	2	131072	1832120.00	897040.00	16436.52	8060.04	1274.97	6765.87	335.64	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
1	16	2	dma	2	131072	695132.00	407550.00	10751.27	4612.39	1074.48	4372.64	691.76	3464280.00	1184511.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	16	8	dma	2	131072	1832296.00	898656.00	21566.07	8041.16	1273.88	11525.84	725.19	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
1	16	2	acp	1	4194304	795204.00	385762.00	51263.79	3075.43	842.21	39442.28	7903.87	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	1	dma	2	131072	506213.00	319913.00	11878.21	4405.28	1035.27	5043.22	1394.43	3538610.00	1258834.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	16	4	dma	2	131072	1075612.00	579576.00	14331.43	5709.38	1146.70	6766.01	709.34	3444070.00	1164301.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	8	4	dma	2	131072	1078008.00	580724.00	11175.82	5722.81	1146.90	3981.00	325.11	3444070.00	1164301.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	16	1	dma	2	131072	502108.00	315434.00	9219.60	4357.78	1033.00	3158.45	670.36	3538610.00	1258834.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	8	2	dma	2	131072	694550.00	406802.00	8561.12	4604.45	1073.92	2564.92	317.83	3464280.00	1184511.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	32	2	acp	1	4194304	795204.00	385766.00	64686.36	3075.41	842.21	47755.34	13013.39	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	32	4	dma	2	131072	1079032.00	580828.00	19083.63	5732.24	1147.68	10750.02	1453.70	3444070.00	1164301.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	4	2	acp	1	4194304	795204.00	385782.00	43458.66	3075.52	842.22	32870.55	6670.37	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
1	8	1	dma	2	131072	508042.00	320918.00	8218.08	4406.13	1624.81	1876.16	310.99	3538610.00	1258834.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
1	4	2	dma	2	131072	702980.00	411618.00	8700.79	4653.08	1789.73	2093.62	164.37	3464470.00	1184702.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3266.00
